frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.6205611228942871,0.6056482195854187,0.5974938869476318,0.6409341096878052,0.6249901056289673,0.6352897882461548,0.5820509791374207,0.6204708218574524,0.4227158725261688,0.653983473777771,0.4676505923271179,0.6586265563964844,0.45191869139671326,0.691162645816803,0.46764352917671204,0.6396805644035339
1,0.6238830089569092,0.6477123498916626,0.620628833770752,0.6740695834159851,0.6249855756759644,0.6778392195701599,0.6048446297645569,0.6647428870201111,0.39625316858291626,0.748397946357727,0.4365423917770386,0.7636143565177917,0.4090237617492676,0.7951186299324036,0.44333553314208984,0.7399985790252686
2,0.6058620810508728,0.6670985817909241,0.612731397151947,0.6720897555351257,0.6170499324798584,0.6770309805870056,0.5967305898666382,0.66221022605896,0.4586207866668701,0.7041269540786743,0.5201295018196106,0.6983924508094788,0.49943673610687256,0.7276239991188049,0.5106579065322876,0.6824198365211487
3,0.6128089427947998,0.6354119181632996,0.6231715679168701,0.6409330368041992,0.6170732378959656,0.6581533551216125,0.6085420250892639,0.6363823413848877,0.46623849868774414,0.6919801831245422,0.5328778624534607,0.6737836599349976,0.5075852274894714,0.7086005210876465,0.5248701572418213,0.6662001609802246
4,0.6131603717803955,0.6237202286720276,0.6229063272476196,0.6329222917556763,0.6172415018081665,0.6308658719062805,0.6086667776107788,0.6282244920730591,0.46586403250694275,0.6911851167678833,0.5274773836135864,0.670981764793396,0.5030764937400818,0.7047470211982727,0.5272720456123352,0.6651853919029236
5,0.6170663237571716,0.6043477654457092,0.6255182027816772,0.6116176843643188,0.6172754764556885,0.6023794412612915,0.6114351153373718,0.5963252782821655,0.4438529908657074,0.7200134992599487,0.5017434358596802,0.7127683162689209,0.47229036688804626,0.7542459964752197,0.5026251673698425,0.6933791041374207
6,0.6148892045021057,0.5992609858512878,0.6241422891616821,0.6111786365509033,0.596569299697876,0.617475688457489,0.607114315032959,0.5991361737251282,0.4349268674850464,0.7307724356651306,0.4946191906929016,0.7294248938560486,0.47747209668159485,0.7503829598426819,0.49421465396881104,0.7065995931625366
7,0.6093406081199646,0.5956292152404785,0.6088364720344543,0.6022449135780334,0.5789585113525391,0.6192750930786133,0.6024011373519897,0.5924658179283142,0.43501827120780945,0.7163264155387878,0.5025207996368408,0.7260198593139648,0.4786362946033478,0.7452864050865173,0.49769410490989685,0.7036609649658203
8,0.6067184805870056,0.5850110054016113,0.6052369475364685,0.5953212380409241,0.5779484510421753,0.6180475354194641,0.6010465621948242,0.5854459404945374,0.45258283615112305,0.6643840074539185,0.527300238609314,0.6471320986747742,0.5062401294708252,0.677517294883728,0.5154358148574829,0.6291565299034119
9,0.6071819067001343,0.579107403755188,0.6057637929916382,0.5878618359565735,0.5828586220741272,0.6098064184188843,0.6015024781227112,0.5686807632446289,0.4545729458332062,0.6371975541114807,0.529975950717926,0.615648627281189,0.5154321789741516,0.6473532319068909,0.5176011919975281,0.5992267727851868
