frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.45139047503471375,0.5909349322319031,0.385822057723999,0.5844984650611877,0.3901391923427582,0.6137837767601013,0.40053826570510864,0.5837021470069885,0.17893315851688385,0.7504453659057617,0.25030311942100525,0.7949045300483704,0.1827189028263092,0.8249866366386414,0.25921526551246643,0.7734231948852539
1,0.43725937604904175,0.5614160895347595,0.36732563376426697,0.5431761145591736,0.36754488945007324,0.5791829228401184,0.3797437250614166,0.5503436326980591,0.1624952256679535,0.7725709676742554,0.23833343386650085,0.813186764717102,0.17421765625476837,0.8419269919395447,0.2455756813287735,0.7943753004074097
2,0.44515904784202576,0.5624482035636902,0.38080695271492004,0.5553157925605774,0.3787664473056793,0.5915510058403015,0.4001935124397278,0.5490177273750305,0.16932037472724915,0.7724438309669495,0.24016082286834717,0.8214527368545532,0.18262112140655518,0.8468535542488098,0.24526025354862213,0.7999470233917236
3,0.43886637687683105,0.548815906047821,0.3850507438182831,0.5380886793136597,0.3854893147945404,0.5711082816123962,0.39621058106422424,0.5379733443260193,0.17033708095550537,0.7755563855171204,0.2427639365196228,0.8177783489227295,0.1831091046333313,0.8474069833755493,0.24566413462162018,0.7954190373420715
4,0.43433427810668945,0.5574345588684082,0.38498425483703613,0.5418888330459595,0.3840983808040619,0.5704467296600342,0.39722976088523865,0.5450034141540527,0.16973412036895752,0.7678732872009277,0.2411922663450241,0.8162004351615906,0.1808789223432541,0.8458537459373474,0.24443893134593964,0.7930341362953186
5,0.4426254630088806,0.561974823474884,0.38579750061035156,0.5450511574745178,0.3844211995601654,0.5748488306999207,0.39880427718162537,0.5468432903289795,0.16771072149276733,0.7651298642158508,0.2403942495584488,0.8140055537223816,0.18025153875350952,0.8445618152618408,0.2418503314256668,0.7895014882087708
6,0.4389006793498993,0.5625312328338623,0.3766952157020569,0.5511782765388489,0.36899545788764954,0.5797477960586548,0.3962142765522003,0.5497508645057678,0.16542787849903107,0.7679488658905029,0.23973818123340607,0.8209672570228577,0.17992986738681793,0.8479980230331421,0.24186760187149048,0.7922008633613586
7,0.44244685769081116,0.5625307559967041,0.3801897466182709,0.5492746829986572,0.37443992495536804,0.5769917368888855,0.39896970987319946,0.546230673789978,0.16455808281898499,0.766829788684845,0.23823177814483643,0.8208006620407104,0.17958159744739532,0.8492341041564941,0.2413317710161209,0.7913570404052734
8,0.4443100094795227,0.5590419173240662,0.382902055978775,0.5439454317092896,0.3806324005126953,0.5684211254119873,0.4005020558834076,0.5402045845985413,0.16226059198379517,0.7654178142547607,0.2372841089963913,0.8219440579414368,0.17893196642398834,0.8505507707595825,0.23945900797843933,0.792314350605011
9,0.4485463798046112,0.556278645992279,0.3840048313140869,0.5388478636741638,0.38343751430511475,0.5638048648834229,0.4022558927536011,0.534180760383606,0.15978795289993286,0.7632999420166016,0.23506087064743042,0.821243405342102,0.17619948089122772,0.8490496873855591,0.23664945363998413,0.7928786873817444
10,0.4432649612426758,0.5571365356445312,0.3788633942604065,0.5422556400299072,0.37981531023979187,0.5678136944770813,0.3971274793148041,0.5374543070793152,0.15965230762958527,0.7616893649101257,0.2350711077451706,0.8214356303215027,0.17588858306407928,0.8487793803215027,0.23679284751415253,0.7920767068862915
11,0.44441330432891846,0.5574235916137695,0.38016942143440247,0.54190993309021,0.3805764317512512,0.5680311322212219,0.39882466197013855,0.536914050579071,0.1601841300725937,0.7624385952949524,0.23635262250900269,0.8248959183692932,0.1759888082742691,0.8504964113235474,0.23820209503173828,0.7955158352851868
