frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.7166759967803955,0.5768593549728394,0.7115430235862732,0.6406159996986389,0.7692626118659973,0.6341475248336792,0.6729426383972168,0.6225710511207581,0.2010505497455597,0.6133459210395813,0.2224676012992859,0.6762786507606506,0.17169809341430664,0.6813793778419495,0.24103455245494843,0.6562941670417786
1,0.7284584045410156,0.5870540738105774,0.7237817645072937,0.651059091091156,0.7821439504623413,0.6451649069786072,0.6854302883148193,0.6336203217506409,0.19444619119167328,0.617721438407898,0.2208051234483719,0.6835412383079529,0.16077275574207306,0.6863130927085876,0.24093732237815857,0.6629616618156433
2,0.7325616478919983,0.5866797566413879,0.7241012454032898,0.6510512828826904,0.7850514650344849,0.6405786871910095,0.6879146099090576,0.6328293085098267,0.19127069413661957,0.6220598220825195,0.22034093737602234,0.6848602294921875,0.1578076183795929,0.690000057220459,0.24094407260417938,0.6625198721885681
3,0.7335155010223389,0.5886989831924438,0.7256394028663635,0.6513885259628296,0.7867620587348938,0.6407700777053833,0.6894296407699585,0.6335170865058899,0.1899920552968979,0.6243521571159363,0.2202223390340805,0.6844367980957031,0.15806131064891815,0.6927863359451294,0.24099718034267426,0.6619588732719421
4,0.7321562170982361,0.5902891755104065,0.7270673513412476,0.6538754105567932,0.7837024331092834,0.6427760720252991,0.6910205483436584,0.635516345500946,0.19012369215488434,0.6258984804153442,0.22022663056850433,0.6842768788337708,0.1593906283378601,0.6943185329437256,0.2410440295934677,0.6619769334793091
5,0.7311311364173889,0.5897946953773499,0.7268081307411194,0.6550754904747009,0.7836290001869202,0.6432794332504272,0.6906046271324158,0.6356809735298157,0.18958549201488495,0.6266647577285767,0.22024133801460266,0.6840784549713135,0.16079838573932648,0.6965439915657043,0.24102644622325897,0.6613436937332153
6,0.7321968674659729,0.5874745845794678,0.7268804907798767,0.6549196839332581,0.7853698134422302,0.6428943276405334,0.6905915141105652,0.6345919370651245,0.18946361541748047,0.6268863081932068,0.22038349509239197,0.6834562420845032,0.1617737114429474,0.6977871656417847,0.24106702208518982,0.6606090664863586
7,0.7305287718772888,0.5878233313560486,0.7270390391349792,0.6538404226303101,0.7856461405754089,0.6423577070236206,0.69045490026474,0.634280800819397,0.18845072388648987,0.6278414130210876,0.22040919959545135,0.6844567060470581,0.16190141439437866,0.6993137001991272,0.24098482728004456,0.6611593961715698
8,0.7289381623268127,0.5878291130065918,0.7243376970291138,0.6522449851036072,0.784621000289917,0.6418247222900391,0.6883071064949036,0.6325359344482422,0.1879228949546814,0.6286673545837402,0.2204309105873108,0.6863923072814941,0.16230984032154083,0.6998289227485657,0.24092186987400055,0.6628192067146301
9,0.7275291085243225,0.586270809173584,0.7226790189743042,0.6514253616333008,0.7849900722503662,0.6401410102844238,0.686556875705719,0.632146418094635,0.18753504753112793,0.6286613345146179,0.22044940292835236,0.6870658993721008,0.162553071975708,0.7001141309738159,0.24091096222400665,0.6628901362419128
10,0.7271095514297485,0.586230993270874,0.7216893434524536,0.651893675327301,0.7845735549926758,0.6404748558998108,0.6855199337005615,0.6328767538070679,0.18724721670150757,0.6286589503288269,0.22046899795532227,0.6877400279045105,0.16292783617973328,0.7009615302085876,0.24090929329395294,0.6627481579780579
11,0.7270522117614746,0.5861728191375732,0.7225221395492554,0.6538230776786804,0.7840127944946289,0.6419644951820374,0.6865452527999878,0.6342056393623352,0.18703719973564148,0.6285915374755859,0.22048026323318481,0.6885616779327393,0.16326108574867249,0.7019011378288269,0.2408997118473053,0.6625361442565918
12,0.7270264029502869,0.5862066149711609,0.7241538166999817,0.6541990637779236,0.784844696521759,0.6417195796966553,0.6873453855514526,0.6344289779663086,0.18682195246219635,0.6290428638458252,0.22048266232013702,0.690157949924469,0.1631190925836563,0.7024551630020142,0.24083992838859558,0.6636005640029907
13,0.7274842262268066,0.5855737924575806,0.7253484725952148,0.6538559794425964,0.7852674126625061,0.641247034072876,0.688353955745697,0.634141206741333,0.1867772489786148,0.6300229430198669,0.22052080929279327,0.6908292174339294,0.1631271094083786,0.7031863331794739,0.24084648489952087,0.6643890142440796
14,0.7281494140625,0.5866628885269165,0.7271186709403992,0.6557577848434448,0.7857990860939026,0.6419931650161743,0.689730167388916,0.6363462805747986,0.18684342503547668,0.6318870186805725,0.22089560329914093,0.6926687359809875,0.16307049989700317,0.7048521637916565,0.24121755361557007,0.6665422320365906
15,0.7299748659133911,0.5898081064224243,0.7315371632575989,0.658108651638031,0.7873262166976929,0.6430913805961609,0.6943067908287048,0.638821005821228,0.18667486310005188,0.6327285170555115,0.2210112363100052,0.6933835744857788,0.16304560005664825,0.70596843957901,0.24137115478515625,0.6674092411994934
16,0.7312482595443726,0.5905219912528992,0.7326364517211914,0.6576234102249146,0.7884733080863953,0.6431798934936523,0.6955074071884155,0.6389669179916382,0.18544712662696838,0.6343182325363159,0.2207019031047821,0.696253776550293,0.1624564230442047,0.7090463042259216,0.2412525862455368,0.6693502068519592
17,0.7328672409057617,0.5924601554870605,0.7329630255699158,0.6571333408355713,0.7894141674041748,0.6432440280914307,0.6966956257820129,0.6393280625343323,0.18418608605861664,0.6356526017189026,0.22023697197437286,0.6971370577812195,0.16164949536323547,0.7102583646774292,0.24092666804790497,0.6705299019813538
18,0.7334692478179932,0.5925851464271545,0.7332563996315002,0.656513512134552,0.7888519167900085,0.6431210041046143,0.6968427300453186,0.6386770009994507,0.18081076443195343,0.6373332142829895,0.21811866760253906,0.6981080174446106,0.15886425971984863,0.711322546005249,0.23885676264762878,0.6720790266990662
