frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.7790407538414001,0.513862669467926,0.7214446067810059,0.5392354130744934,0.7518833875656128,0.5578516721725464,0.7137098908424377,0.5090225338935852,0.43693676590919495,0.5039671659469604,0.48855072259902954,0.5501786470413208,0.44497108459472656,0.5671632885932922,0.4974575936794281,0.5217798948287964
1,0.7746330499649048,0.5054155588150024,0.7072892189025879,0.5298851132392883,0.7500061392784119,0.5657273530960083,0.702049732208252,0.5072187185287476,0.46483227610588074,0.5117630362510681,0.5122239589691162,0.5447514057159424,0.4723300039768219,0.5633028149604797,0.5146510601043701,0.516966700553894
2,0.7711198925971985,0.5136010050773621,0.7052044868469238,0.5386397838592529,0.7503728270530701,0.5671950578689575,0.6984144449234009,0.5156122446060181,0.4704452157020569,0.5262107849121094,0.5097044110298157,0.5598132610321045,0.4794735908508301,0.5801447629928589,0.5179621577262878,0.533329427242279
3,0.760378360748291,0.5246026515960693,0.6974799036979675,0.5516490936279297,0.7429425120353699,0.5766818523406982,0.6923675537109375,0.5259295701980591,0.46452596783638,0.5169546008110046,0.5051249861717224,0.5530464053153992,0.4693658649921417,0.5698788166046143,0.5119196176528931,0.528811514377594
4,0.7515116930007935,0.5224552154541016,0.6860682964324951,0.5522854924201965,0.7334389090538025,0.5773316025733948,0.6838328838348389,0.5249453186988831,0.46697527170181274,0.5133896470069885,0.505763590335846,0.5476037859916687,0.4698072075843811,0.563532829284668,0.5115765333175659,0.5244336724281311
5,0.747499942779541,0.523658275604248,0.6848101615905762,0.5545127391815186,0.7325111627578735,0.589829683303833,0.6812571883201599,0.5278920531272888,0.46455928683280945,0.5135464668273926,0.5042313933372498,0.5487228035926819,0.46962225437164307,0.5661086440086365,0.5083959698677063,0.5241761803627014
6,0.7449109554290771,0.5211066603660583,0.6811890602111816,0.5542224049568176,0.7281855940818787,0.5926129221916199,0.6782995462417603,0.5274457931518555,0.46954041719436646,0.5214791893959045,0.5079479813575745,0.5523062944412231,0.4751829504966736,0.5707389116287231,0.512029767036438,0.52752286195755
7,0.7464342713356018,0.5224360823631287,0.6839048266410828,0.5540010333061218,0.728652834892273,0.5938863158226013,0.6813229322433472,0.5273024439811707,0.47108757495880127,0.5255511403083801,0.5080699920654297,0.5553192496299744,0.4749043881893158,0.5744280815124512,0.5127519369125366,0.5305331945419312
8,0.7432820796966553,0.5187937617301941,0.6782122850418091,0.5522435307502747,0.726443886756897,0.5935616493225098,0.6789981722831726,0.5232311487197876,0.472004771232605,0.5253002643585205,0.5088081359863281,0.5545895099639893,0.4736975431442261,0.5737502574920654,0.5133481621742249,0.5299919247627258
9,0.7439500689506531,0.5175942778587341,0.6803739666938782,0.5517727732658386,0.7269697189331055,0.5930789113044739,0.6804766058921814,0.5224732756614685,0.47212013602256775,0.5245361924171448,0.5099555253982544,0.5541271567344666,0.473526269197464,0.5731881260871887,0.5145383477210999,0.5297361016273499
10,0.7448689341545105,0.5153171420097351,0.6817476749420166,0.5507166385650635,0.7274642586708069,0.5917194485664368,0.6816195249557495,0.521007239818573,0.47158944606781006,0.5251166224479675,0.5094522833824158,0.5550214648246765,0.4722459316253662,0.5739992260932922,0.5142493844032288,0.5305251479148865
11,0.7455241084098816,0.515601396560669,0.6826785206794739,0.5501082539558411,0.7283065319061279,0.5910158157348633,0.6823752522468567,0.5204721689224243,0.46933120489120483,0.5183044672012329,0.5079430937767029,0.5520577430725098,0.4707344174385071,0.570706844329834,0.5127812623977661,0.52765953540802
12,0.7457594871520996,0.5163298845291138,0.6835439205169678,0.5496512651443481,0.7283991575241089,0.5903602242469788,0.6830615997314453,0.5202604532241821,0.4671272039413452,0.5094693899154663,0.5063836574554443,0.5415536761283875,0.46954578161239624,0.5634101629257202,0.5111079812049866,0.5210742354393005
13,0.7455597519874573,0.5182108283042908,0.6841011047363281,0.5507024526596069,0.72869473695755,0.5911219120025635,0.6830580830574036,0.5208780765533447,0.46977460384368896,0.5126689076423645,0.5077093839645386,0.5440088510513306,0.47101065516471863,0.5659044981002808,0.5125226378440857,0.522379994392395
14,0.7458654046058655,0.5194953680038452,0.6844576001167297,0.550797700881958,0.7321258783340454,0.5905745625495911,0.683994710445404,0.5217078328132629,0.4697456955909729,0.5132648348808289,0.5075460076332092,0.544712245464325,0.47172459959983826,0.5664767026901245,0.5122629404067993,0.5222068428993225
15,0.7466188669204712,0.5188223123550415,0.6848564743995667,0.5496222376823425,0.7322080135345459,0.5825011134147644,0.6846498847007751,0.52125084400177,0.4691944420337677,0.5098562240600586,0.5069499611854553,0.5430282950401306,0.47213372588157654,0.5637116432189941,0.5116758346557617,0.5199168920516968
16,0.748423159122467,0.5182427167892456,0.6867476105690002,0.5488536357879639,0.7329946160316467,0.5785706639289856,0.6864068508148193,0.5205562114715576,0.46875637769699097,0.5059764981269836,0.5065210461616516,0.5409060716629028,0.47212836146354675,0.5611032843589783,0.5112605094909668,0.5167132019996643
17,0.7489073872566223,0.5188382267951965,0.6871019005775452,0.5491900444030762,0.7328282594680786,0.5794923901557922,0.6868724822998047,0.5210557579994202,0.4697813391685486,0.5074321627616882,0.5063066482543945,0.541827380657196,0.472820907831192,0.5620328783988953,0.5112372040748596,0.5174893140792847
18,0.7496659755706787,0.518994152545929,0.6889904141426086,0.5497525334358215,0.7332211136817932,0.5802860856056213,0.688509464263916,0.521392822265625,0.47209805250167847,0.5105672478675842,0.5069071650505066,0.5427426099777222,0.47454217076301575,0.5626242160797119,0.5117426514625549,0.518507719039917
19,0.7513934373855591,0.5190974473953247,0.6929141283035278,0.5499299764633179,0.7357243895530701,0.5804609060287476,0.6916624307632446,0.5215281248092651,0.4720984697341919,0.511160135269165,0.5069242715835571,0.5432897806167603,0.4746280312538147,0.5629974007606506,0.5119114518165588,0.5190459489822388
20,0.751451849937439,0.5197111964225769,0.6929452419281006,0.5511907935142517,0.7344761490821838,0.5809460878372192,0.6916884183883667,0.5239266753196716,0.4737367630004883,0.5168015360832214,0.5083674788475037,0.5459406971931458,0.47671616077423096,0.5644374489784241,0.5129941701889038,0.5219744443893433
21,0.7532423734664917,0.5199778079986572,0.6949695944786072,0.5514214634895325,0.7366310954093933,0.5801553130149841,0.693814754486084,0.524140477180481,0.4734817147254944,0.5119306445121765,0.5085424780845642,0.5446498394012451,0.47659730911254883,0.562572181224823,0.5135411620140076,0.5206553339958191
