frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.653987467288971,0.640889048576355,0.5778086185455322,0.6680871844291687,0.6148529648780823,0.6988694071769714,0.5866609215736389,0.6445322036743164,0.3164517283439636,0.639514148235321,0.3479422926902771,0.6836606860160828,0.3237385153770447,0.6981553435325623,0.3575602173805237,0.6599572896957397
1,0.6716784238815308,0.6476037502288818,0.5919767022132874,0.6684045791625977,0.6287142634391785,0.6974503993988037,0.6009787917137146,0.6476333737373352,0.3239209055900574,0.6451016068458557,0.3503463566303253,0.6864829063415527,0.32296499609947205,0.6959244608879089,0.35902443528175354,0.6676219701766968
2,0.6773720979690552,0.6514695882797241,0.5934898853302002,0.6681513786315918,0.6326630711555481,0.6954876780509949,0.6029499769210815,0.6495274305343628,0.32747504115104675,0.6466552019119263,0.35251736640930176,0.6863177418708801,0.32477524876594543,0.6932392120361328,0.359811931848526,0.6667724847793579
3,0.6780505776405334,0.6545891165733337,0.5926613807678223,0.6696830987930298,0.6319820284843445,0.6951738595962524,0.6051210165023804,0.6519513130187988,0.3305664658546448,0.6496405005455017,0.3552089035511017,0.6886135339736938,0.3281547725200653,0.6943062543869019,0.3633444607257843,0.6720369458198547
4,0.6798121333122253,0.6572797298431396,0.593009352684021,0.6720082759857178,0.6309503316879272,0.695833683013916,0.6042485237121582,0.6552835702896118,0.32390350103378296,0.6504762172698975,0.35348230600357056,0.6930310726165771,0.325670450925827,0.6945407390594482,0.36058175563812256,0.6758047342300415
5,0.6777575016021729,0.6570701003074646,0.5902694463729858,0.6718664169311523,0.6248347759246826,0.6957210302352905,0.6023172736167908,0.6550443172454834,0.3285578191280365,0.6538025736808777,0.3523859977722168,0.6919972896575928,0.32631614804267883,0.6945358514785767,0.35939034819602966,0.6745948791503906
6,0.6743548512458801,0.658206045627594,0.587741494178772,0.6724720001220703,0.622458815574646,0.6956286430358887,0.5986620783805847,0.6560620665550232,0.3244524300098419,0.6528218388557434,0.35152962803840637,0.6912609934806824,0.32536211609840393,0.6941378116607666,0.35814690589904785,0.6727354526519775
7,0.6745888590812683,0.6608097553253174,0.5884552597999573,0.6743207573890686,0.6212926506996155,0.697693407535553,0.5992350578308105,0.6582646369934082,0.32352524995803833,0.661823034286499,0.3513246178627014,0.7007104754447937,0.3249598443508148,0.6994628310203552,0.357612282037735,0.6830958724021912
8,0.6770411729812622,0.6615625619888306,0.5891239643096924,0.6749944090843201,0.6208964586257935,0.6977013945579529,0.6006746292114258,0.6593988537788391,0.3310481011867523,0.6643133759498596,0.3568454384803772,0.7034443020820618,0.32921290397644043,0.7004373073577881,0.3623795807361603,0.6872363686561584
9,0.677712619304657,0.6612638831138611,0.5879209041595459,0.6755366325378418,0.6204583048820496,0.6982525587081909,0.5993886590003967,0.6603571176528931,0.3294466435909271,0.6678962111473083,0.3569973409175873,0.7069275975227356,0.328693151473999,0.7081766128540039,0.3633161187171936,0.6898079514503479
10,0.6761624217033386,0.660625159740448,0.5876991748809814,0.675379753112793,0.620899498462677,0.6981555223464966,0.598543107509613,0.6610473394393921,0.3284251391887665,0.6674347519874573,0.35111716389656067,0.706214189529419,0.3256136178970337,0.7079102396965027,0.36183083057403564,0.6888653635978699
11,0.6742500066757202,0.6599617600440979,0.5865868926048279,0.6753211617469788,0.6205159425735474,0.6982298493385315,0.5977477431297302,0.6615272760391235,0.32711440324783325,0.6700432896614075,0.3508812487125397,0.7141817212104797,0.3245225250720978,0.7109628319740295,0.3611113727092743,0.6957648992538452
12,0.6730683445930481,0.6603243350982666,0.5858010053634644,0.6769469976425171,0.6198561787605286,0.7041451930999756,0.5967731475830078,0.6616319417953491,0.3261846899986267,0.6694726347923279,0.35070744156837463,0.7137399911880493,0.32249748706817627,0.7184284925460815,0.36102405190467834,0.6937463283538818
13,0.6731616258621216,0.6605255603790283,0.585416853427887,0.6786405444145203,0.6195287108421326,0.706545352935791,0.5964197516441345,0.6621728539466858,0.3254489302635193,0.6687289476394653,0.3461418151855469,0.7083742618560791,0.31956619024276733,0.7169867157936096,0.3601747751235962,0.6932100653648376
14,0.6739794611930847,0.660369873046875,0.5852292776107788,0.6791959404945374,0.6192908883094788,0.707553505897522,0.596701979637146,0.6621038913726807,0.32473883032798767,0.6611679792404175,0.3429163694381714,0.6956707835197449,0.31702181696891785,0.6982458829879761,0.35502341389656067,0.6789103150367737
15,0.6732701063156128,0.6601020693778992,0.5821114778518677,0.6784253716468811,0.6154993176460266,0.7079817056655884,0.5948927402496338,0.6618639826774597,0.3245140016078949,0.6575793027877808,0.34186723828315735,0.6919718384742737,0.31539908051490784,0.6937931776046753,0.3540078401565552,0.6766278147697449
16,0.6720583438873291,0.6599071621894836,0.5782762765884399,0.6786581873893738,0.6110183000564575,0.7092151045799255,0.5921933054924011,0.6617487072944641,0.32479235529899597,0.6602414846420288,0.3426258862018585,0.6930823922157288,0.31810900568962097,0.6946355700492859,0.35392430424690247,0.6769660711288452
17,0.6700388193130493,0.6605963706970215,0.5775591731071472,0.6795954704284668,0.61102294921875,0.7111650705337524,0.5913442969322205,0.6631497740745544,0.32521846890449524,0.6602365970611572,0.343657910823822,0.6933047771453857,0.3232884705066681,0.6950935125350952,0.3540211319923401,0.6770145297050476
18,0.6704495549201965,0.6605845093727112,0.5792981386184692,0.6795378923416138,0.6185175776481628,0.7099712491035461,0.5922690629959106,0.6630345582962036,0.32696208357810974,0.6602171659469604,0.3451635539531708,0.6939521431922913,0.32790234684944153,0.6960591673851013,0.3558805584907532,0.6770473718643188
19,0.6738708019256592,0.6590499877929688,0.5812370777130127,0.6788426041603088,0.6227245926856995,0.7054781317710876,0.5950328707695007,0.6619850993156433,0.32665756344795227,0.656699001789093,0.34261956810951233,0.6914036870002747,0.3276756703853607,0.6935741305351257,0.3535935580730438,0.6716352105140686
20,0.6677216291427612,0.6562727689743042,0.571509838104248,0.6766482591629028,0.6063207983970642,0.7036798000335693,0.5833918452262878,0.6615139245986938,0.336441308259964,0.6550382375717163,0.35762301087379456,0.6873008608818054,0.3453521132469177,0.6929973363876343,0.3622742295265198,0.6669257283210754
21,0.6677199006080627,0.6473567485809326,0.5687367916107178,0.6704132556915283,0.6013974547386169,0.6933164000511169,0.5810025334358215,0.6558033227920532,0.3374027609825134,0.6508436799049377,0.36511555314064026,0.6813817620277405,0.3517552614212036,0.6912254691123962,0.3672032356262207,0.6619614362716675
