frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.8260571956634521,0.7620795369148254,0.750023603439331,0.8246431946754456,0.8279309272766113,0.8571885228157043,0.7318881154060364,0.7926498055458069,0.1995128095149994,0.6934570074081421,0.19895252585411072,0.7658265233039856,0.15248559415340424,0.7693037390708923,0.2344779372215271,0.740676760673523
1,0.8369330763816833,0.7683126330375671,0.7594794631004333,0.8402454853057861,0.8426088690757751,0.8723893165588379,0.7406489253044128,0.809557318687439,0.16813541948795319,0.7017377614974976,0.1772649586200714,0.7807045578956604,0.11885075271129608,0.7824534177780151,0.21283817291259766,0.7589184641838074
2,0.83754563331604,0.7725459337234497,0.7642301917076111,0.8452396988868713,0.8440943956375122,0.8746771812438965,0.7455803155899048,0.8110778331756592,0.16959400475025177,0.7046349048614502,0.17551451921463013,0.7813654541969299,0.11467553675174713,0.7780826687812805,0.21493661403656006,0.7570721507072449
3,0.8412225246429443,0.7676235437393188,0.7677392363548279,0.8355538249015808,0.8467353582382202,0.8673669695854187,0.751506507396698,0.8015099763870239,0.17067813873291016,0.7057695388793945,0.1827632188796997,0.7794796824455261,0.12466844916343689,0.7784572243690491,0.21897710859775543,0.7544745802879333
4,0.8395159840583801,0.769176185131073,0.7645414471626282,0.8395285606384277,0.8395482897758484,0.8724852800369263,0.7494571208953857,0.804110050201416,0.1664241999387741,0.7085543870925903,0.17645426094532013,0.7790848612785339,0.1220247745513916,0.7839166522026062,0.21402256190776825,0.7554721236228943
5,0.8441138863563538,0.769921600818634,0.7703303098678589,0.8373504281044006,0.8412938714027405,0.8739566802978516,0.75753253698349,0.8033427596092224,0.1715369075536728,0.7145851254463196,0.17851611971855164,0.7850049734115601,0.12648926675319672,0.7872540354728699,0.21626649796962738,0.762798547744751
6,0.8432534337043762,0.7720174193382263,0.7698752284049988,0.8391490578651428,0.8403123617172241,0.8765918016433716,0.7571149468421936,0.8043527603149414,0.17198297381401062,0.7119356989860535,0.17945623397827148,0.7809976935386658,0.1259557604789734,0.7846862077713013,0.2171364426612854,0.7584092020988464
7,0.8418035507202148,0.7743664383888245,0.7693895697593689,0.8421454429626465,0.8396638035774231,0.878426730632782,0.7562487721443176,0.8074197173118591,0.17188115417957306,0.7127512097358704,0.17813177406787872,0.7835021615028381,0.12796953320503235,0.7857860326766968,0.21372631192207336,0.7603737115859985
8,0.8406774997711182,0.7777442932128906,0.7682242393493652,0.8417586088180542,0.8366230130195618,0.8805226683616638,0.7562288045883179,0.8079605102539062,0.17073599994182587,0.7131352424621582,0.17899572849273682,0.7832573056221008,0.12370631098747253,0.782078742980957,0.21587903797626495,0.7617149353027344
9,0.8405857682228088,0.7797218561172485,0.7690739631652832,0.8452757596969604,0.8383002877235413,0.8810732364654541,0.7570756673812866,0.8107278347015381,0.1719423085451126,0.7135629057884216,0.18024058640003204,0.7834851741790771,0.12525445222854614,0.7824703454971313,0.21796107292175293,0.7617918848991394
10,0.8383605480194092,0.7815541625022888,0.7691030502319336,0.8454512357711792,0.8398741483688354,0.8797059655189514,0.7561120390892029,0.8131880164146423,0.17238447070121765,0.7138581871986389,0.18183818459510803,0.7830904722213745,0.12729699909687042,0.7820836901664734,0.2189631164073944,0.7618369460105896
11,0.8383550643920898,0.7794854044914246,0.7693843841552734,0.8449901342391968,0.8406865000724792,0.8785710334777832,0.7559415102005005,0.8127474784851074,0.1728276163339615,0.711572527885437,0.1814049482345581,0.7810927629470825,0.12721312046051025,0.7813147306442261,0.21854227781295776,0.759651243686676
12,0.8384104371070862,0.7785604596138,0.7695168852806091,0.8444976210594177,0.841349720954895,0.8776164650917053,0.7561376690864563,0.8115028142929077,0.17118707299232483,0.71053147315979,0.18027916550636292,0.7803099751472473,0.12636874616146088,0.7809471487998962,0.2165960967540741,0.7588614821434021
13,0.8372840881347656,0.7827422618865967,0.7695580720901489,0.8455870151519775,0.8405763506889343,0.8791130185127258,0.7561361789703369,0.8127017617225647,0.1709161400794983,0.7098459601402283,0.18073119223117828,0.7800980806350708,0.1260318160057068,0.781257688999176,0.21716348826885223,0.7585951089859009
14,0.8385037779808044,0.7803963422775269,0.7697432041168213,0.845755934715271,0.8394968509674072,0.8804520964622498,0.7564363479614258,0.8114665746688843,0.17130300402641296,0.7130553126335144,0.18046842515468597,0.7822901010513306,0.1251581907272339,0.7827064990997314,0.21800802648067474,0.760951578617096
15,0.8384360671043396,0.7791798710823059,0.7695459723472595,0.8463044166564941,0.8395386338233948,0.8803281188011169,0.7560172080993652,0.8114338517189026,0.17138773202896118,0.713566243648529,0.1802593171596527,0.7830120921134949,0.1259029507637024,0.783370316028595,0.21815331280231476,0.7615370154380798
16,0.8389424085617065,0.7781381011009216,0.769788384437561,0.8461939096450806,0.8393967151641846,0.8797572255134583,0.756129264831543,0.8117263317108154,0.17145590484142303,0.7122882008552551,0.18107862770557404,0.7824521660804749,0.12630599737167358,0.7828274369239807,0.2187119871377945,0.7608387470245361
17,0.8387927412986755,0.7781116366386414,0.769871175289154,0.8453803062438965,0.8394295573234558,0.8792362809181213,0.7561718225479126,0.8116475939750671,0.17130471765995026,0.7114221453666687,0.18138396739959717,0.7819117903709412,0.1261976659297943,0.7823710441589355,0.21871602535247803,0.7600987553596497
18,0.8387282490730286,0.7783607244491577,0.7701120376586914,0.8449786305427551,0.8396471738815308,0.8790605068206787,0.7564037442207336,0.8114230036735535,0.1712130606174469,0.7107028961181641,0.18137328326702118,0.7814255356788635,0.12631744146347046,0.7819525599479675,0.21849681437015533,0.7594658136367798
19,0.8386245965957642,0.7788547277450562,0.7702568769454956,0.8448289036750793,0.8396927714347839,0.8788878321647644,0.7563143968582153,0.8114791512489319,0.17133645713329315,0.7102230191230774,0.1816835254430771,0.7812049984931946,0.12632235884666443,0.7816812992095947,0.21879488229751587,0.7591406106948853
20,0.8388896584510803,0.7784883379936218,0.770409345626831,0.8448522686958313,0.8404419422149658,0.8785223960876465,0.7562421560287476,0.8114739060401917,0.1715484857559204,0.7098696827888489,0.18172256648540497,0.7809409499168396,0.1263093799352646,0.7813393473625183,0.21901170909404755,0.7589322924613953
21,0.8389747142791748,0.7786396145820618,0.7706274390220642,0.8448491096496582,0.8408149480819702,0.8783905506134033,0.7562419772148132,0.8116922378540039,0.17144443094730377,0.7096287608146667,0.18154092133045197,0.7806601524353027,0.12602168321609497,0.7810618281364441,0.21888180077075958,0.758638858795166
22,0.8389893174171448,0.7787747979164124,0.7706437110900879,0.8451076149940491,0.8414536714553833,0.8786073923110962,0.7561649680137634,0.8118194937705994,0.17153318226337433,0.7094443440437317,0.18160539865493774,0.7804669141769409,0.12615828216075897,0.7812281847000122,0.2188500314950943,0.7584143280982971
23,0.8389813303947449,0.778946578502655,0.7705893516540527,0.8454257249832153,0.8415297865867615,0.8789761662483215,0.7561234831809998,0.8123600482940674,0.17133395373821259,0.7093814611434937,0.18134325742721558,0.7806386351585388,0.12590138614177704,0.7814966440200806,0.21861714124679565,0.7584750056266785
24,0.8389595150947571,0.7797113656997681,0.7704293131828308,0.8462284803390503,0.841463565826416,0.8796314597129822,0.7559171915054321,0.8133336901664734,0.17111517488956451,0.709540069103241,0.18130578100681305,0.7807621955871582,0.12564781308174133,0.7817847728729248,0.21845249831676483,0.7585467100143433
25,0.8392779231071472,0.7796549201011658,0.7703773379325867,0.8462542295455933,0.8418278694152832,0.879561722278595,0.7558050751686096,0.8134275674819946,0.1709427386522293,0.7095228433609009,0.18099775910377502,0.7808420062065125,0.1254178136587143,0.7820729613304138,0.21773339807987213,0.758521318435669
26,0.8392549753189087,0.7795469760894775,0.7703475952148438,0.8461466431617737,0.842229425907135,0.8795799612998962,0.7557680606842041,0.8133267164230347,0.17077018320560455,0.7094920873641968,0.180982768535614,0.7809793949127197,0.1251319944858551,0.7822415828704834,0.2174428552389145,0.7586035132408142
27,0.8394628167152405,0.7796819806098938,0.7700443863868713,0.8461102843284607,0.8422256112098694,0.8803189396858215,0.7556202411651611,0.8129599094390869,0.17079438269138336,0.709466814994812,0.1809075027704239,0.7813444137573242,0.12516330182552338,0.7822178602218628,0.21748408675193787,0.7589751482009888
28,0.8394482731819153,0.7797582745552063,0.7698535323143005,0.8460537791252136,0.8422948122024536,0.880253255367279,0.755236804485321,0.8128762245178223,0.17084257304668427,0.709898829460144,0.17956025898456573,0.7822238206863403,0.12419857084751129,0.7823750376701355,0.21673376858234406,0.7600173354148865
29,0.8396127223968506,0.778675377368927,0.7698197960853577,0.8460705876350403,0.842487633228302,0.8801993727684021,0.7550196051597595,0.8129864931106567,0.17046087980270386,0.7098902463912964,0.177013099193573,0.7823489308357239,0.12391796708106995,0.7826482653617859,0.21412870287895203,0.7603728175163269
30,0.8395543694496155,0.7786522507667542,0.7692874073982239,0.8463802337646484,0.8423742055892944,0.8801949620246887,0.7536485195159912,0.8137035965919495,0.16961339116096497,0.7098116278648376,0.17434939742088318,0.7827080488204956,0.1231178566813469,0.782662034034729,0.21171900629997253,0.7611902952194214
