frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.5983167290687561,0.5820019245147705,0.5239035487174988,0.6090456247329712,0.56332927942276,0.6377143263816833,0.527279794216156,0.5957397222518921,0.30778488516807556,0.7195456027984619,0.30594927072525024,0.7432956695556641,0.3014999032020569,0.7590046525001526,0.31999844312667847,0.7268596887588501
1,0.5933539271354675,0.5841397047042847,0.5160476565361023,0.6099562644958496,0.5516005754470825,0.6385267376899719,0.5213980078697205,0.5958488583564758,0.3426000773906708,0.732761025428772,0.3578408658504486,0.7609534859657288,0.3517414331436157,0.7780466675758362,0.36569544672966003,0.7416539192199707
2,0.5803630352020264,0.5887892246246338,0.5023348927497864,0.6115759015083313,0.5384060144424438,0.6415557265281677,0.5095523595809937,0.597565770149231,0.3424168825149536,0.7648802995681763,0.3586694300174713,0.8021182417869568,0.3511919379234314,0.8171089887619019,0.3699605166912079,0.7806000709533691
3,0.5731229186058044,0.594139814376831,0.49254879355430603,0.614857017993927,0.5291136503219604,0.6471360325813293,0.5002461075782776,0.6009725332260132,0.3355982005596161,0.7593987584114075,0.3520529866218567,0.8063123226165771,0.34306472539901733,0.8081476092338562,0.36355146765708923,0.7864696979522705
4,0.5674450993537903,0.5971199870109558,0.48615238070487976,0.6175988912582397,0.5206290483474731,0.6516821384429932,0.49235817790031433,0.6032378673553467,0.3223874568939209,0.7575550675392151,0.34738245606422424,0.8066096305847168,0.3398776352405548,0.8048555254936218,0.3606090545654297,0.7882418036460876
5,0.5627497434616089,0.5985645651817322,0.4802137613296509,0.6212970018386841,0.5147038102149963,0.655465304851532,0.48666590452194214,0.6052496433258057,0.2962607741355896,0.7293102741241455,0.3283785283565521,0.7667566537857056,0.32010531425476074,0.779279887676239,0.3386342525482178,0.7465295195579529
6,0.5629051923751831,0.5990756750106812,0.4802083373069763,0.62167888879776,0.5141161680221558,0.6563266515731812,0.4871378540992737,0.6057184338569641,0.26412534713745117,0.6929557919502258,0.29530948400497437,0.7260028123855591,0.2823643684387207,0.7428335547447205,0.30479681491851807,0.7076830863952637
7,0.5649133920669556,0.5993335843086243,0.48314371705055237,0.6217018365859985,0.5158132314682007,0.6560363173484802,0.48973512649536133,0.6056948304176331,0.20598569512367249,0.6279051303863525,0.21928763389587402,0.6492494940757751,0.22294245660305023,0.6677166819572449,0.224483922123909,0.6304906606674194
8,0.5652528405189514,0.5991652011871338,0.4843273460865021,0.6223822236061096,0.5182387828826904,0.6555923819541931,0.4901352524757385,0.6063641309738159,0.1808086335659027,0.6240384578704834,0.1880219280719757,0.6281633377075195,0.18557696044445038,0.6505907773971558,0.20329716801643372,0.6172180771827698
9,0.5675596594810486,0.5999964475631714,0.48805034160614014,0.623503565788269,0.5188990235328674,0.6563493013381958,0.4953378736972809,0.6073280572891235,0.19962486624717712,0.6229087114334106,0.22318558394908905,0.6383962035179138,0.20520754158496857,0.6576286554336548,0.2370990365743637,0.6271182894706726
10,0.5774105787277222,0.5999149680137634,0.4969850182533264,0.6233707070350647,0.5230069160461426,0.6564543843269348,0.5084892511367798,0.6072197556495667,0.20844317972660065,0.6143726110458374,0.23799367249011993,0.6323819756507874,0.22427716851234436,0.6545710563659668,0.2481440007686615,0.6163705587387085
11,0.5858283042907715,0.5998702645301819,0.5057449340820312,0.6218061447143555,0.5284094214439392,0.655882716178894,0.5193135142326355,0.605183482170105,0.2459712028503418,0.6253460049629211,0.2763037085533142,0.6375583410263062,0.2733239233493805,0.6627337336540222,0.27442291378974915,0.6189665198326111
12,0.5939594507217407,0.5987246632575989,0.5147732496261597,0.6174086928367615,0.5360026359558105,0.6538004279136658,0.528134286403656,0.601481020450592,0.2504180371761322,0.606212317943573,0.28247013688087463,0.6162153482437134,0.2771216928958893,0.6426969766616821,0.2807340621948242,0.60185307264328
13,0.5991382598876953,0.5984861254692078,0.5195630788803101,0.6154433488845825,0.5414391756057739,0.6524336934089661,0.5336458086967468,0.5993468761444092,0.23804306983947754,0.5767272710800171,0.2733871042728424,0.5836374163627625,0.2639634609222412,0.608171820640564,0.27086779475212097,0.5703775882720947
14,0.6008210182189941,0.5983835458755493,0.5217806100845337,0.6154848337173462,0.5439175367355347,0.652354896068573,0.535548210144043,0.5994141101837158,0.23568931221961975,0.5810195803642273,0.26945245265960693,0.5750075578689575,0.26382628083229065,0.6044546961784363,0.2679119408130646,0.565483570098877
15,0.601698100566864,0.5995621681213379,0.5231009721755981,0.6173042058944702,0.54659104347229,0.653069794178009,0.5365628004074097,0.6010128855705261,0.2357887178659439,0.5891215205192566,0.2782025933265686,0.5846765041351318,0.27433931827545166,0.615128219127655,0.2754242420196533,0.5748571157455444
16,0.6068176627159119,0.6002108454704285,0.5264450311660767,0.6174222230911255,0.552216112613678,0.6530342698097229,0.5410792827606201,0.6012112498283386,0.2364422082901001,0.5931572318077087,0.28852182626724243,0.588100254535675,0.279499351978302,0.6112763285636902,0.28312739729881287,0.5792209506034851
17,0.6098581552505493,0.6004393100738525,0.5288594365119934,0.6181854009628296,0.5566864609718323,0.6530072093009949,0.5430270433425903,0.601925253868103,0.24505776166915894,0.5962501168251038,0.3002392649650574,0.5959789156913757,0.28844282031059265,0.6178130507469177,0.29401031136512756,0.5849819779396057
