frame,left_wrist_x,left_wrist_y,left_index_x,left_index_y,left_pinky_x,left_pinky_y,left_thumb_x,left_thumb_y,right_wrist_x,right_wrist_y,right_index_x,right_index_y,right_pinky_x,right_pinky_y,right_thumb_x,right_thumb_y
0,0.46429234743118286,0.6425930261611938,0.3791206479072571,0.6406389474868774,0.36773818731307983,0.6744903922080994,0.3964585065841675,0.6292690634727478,0.28201478719711304,0.5826684832572937,0.2570202648639679,0.5695948600769043,0.2636288106441498,0.6101434826850891,0.28013771772384644,0.5529004335403442
1,0.4748571217060089,0.3964339792728424,0.5167409181594849,0.297936350107193,0.48032858967781067,0.36926043033599854,0.5449134707450867,0.33084648847579956,0.2475118786096573,0.5617502331733704,0.2514389753341675,0.5410918593406677,0.25107961893081665,0.5975215435028076,0.26313474774360657,0.5238228440284729
2,0.4445687532424927,0.5972358584403992,0.3729092478752136,0.4497915208339691,0.3538345992565155,0.5721231698989868,0.38641929626464844,0.5399112105369568,0.23086826503276825,0.5448954701423645,0.23531006276607513,0.5166686773300171,0.23306891322135925,0.5701485872268677,0.2481764853000641,0.5030953288078308
3,0.4945775866508484,0.5136809349060059,0.5197808742523193,0.3172737956047058,0.44121816754341125,0.47283220291137695,0.4783344268798828,0.42420685291290283,0.22740772366523743,0.5227285623550415,0.23758463561534882,0.5073091983795166,0.22635604441165924,0.5512713193893433,0.25074031949043274,0.49664366245269775
4,0.5977229475975037,0.4063463807106018,0.5876497626304626,0.2603782117366791,0.5406466126441956,0.34374919533729553,0.5813697576522827,0.276236355304718,0.22514373064041138,0.5270417928695679,0.23210403323173523,0.5013072490692139,0.22158841788768768,0.5526049733161926,0.2460959553718567,0.4902854263782501
5,0.5120061039924622,0.5966820120811462,0.44457370042800903,0.5140179395675659,0.36766406893730164,0.6064254641532898,0.4542488157749176,0.5060495138168335,0.22096897661685944,0.5161957740783691,0.22929470241069794,0.4862971007823944,0.218304842710495,0.5375118255615234,0.24281053245067596,0.47686153650283813
6,0.5873121619224548,0.40965476632118225,0.5675086975097656,0.284466415643692,0.5218256115913391,0.34989792108535767,0.5674170255661011,0.31076985597610474,0.22377941012382507,0.5070170760154724,0.2311079055070877,0.48005375266075134,0.2224724441766739,0.5291749238967896,0.24330905079841614,0.4691135883331299
7,0.6195874214172363,0.41360563039779663,0.5922437310218811,0.27440521121025085,0.5713171362876892,0.35652416944503784,0.6002622842788696,0.31452620029449463,0.22692961990833282,0.516251802444458,0.2301885485649109,0.4854004383087158,0.224789559841156,0.5308159589767456,0.24117590487003326,0.4741825759410858
8,0.5354085564613342,0.5720915794372559,0.480221152305603,0.5024803876876831,0.4769240915775299,0.5669869184494019,0.4867626130580902,0.5005587935447693,0.22760334610939026,0.5209817290306091,0.21277472376823425,0.47792819142341614,0.22287988662719727,0.5251049995422363,0.2355109453201294,0.4673556983470917
9,0.5954270958900452,0.4225040674209595,0.566382884979248,0.2902642488479614,0.5425894856452942,0.3628787100315094,0.5704451203346252,0.29927685856819153,0.2238805890083313,0.4915321171283722,0.19928011298179626,0.4653083086013794,0.2031511813402176,0.5041322112083435,0.22689615190029144,0.45486587285995483
